Unnamed: 0,Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on,Soil_Moisture,Temperature_2m
9405,Swarm,32.4791666666667,71.5830555555555,Late,2020-06-26,26.0,Panama,Muzafarpur Janobi Mi,Tue Feb  1 16:04:44 2022,0.2430000007152557,28.763500213623047
9412,Band,31.12888888900005,71.78000000000003,Middle,2020-04-20,50.0,Panama,Punjab,Tue Feb  1 16:04:44 2022,0.032999999821186,20.700000762939453
9421,Swarm,26.0441666666667,68.9402777777778,Middle,2020-06-16,10.0,Panama,UC SANGHAR-1 DEH CHE,Tue Feb  1 16:04:44 2022,0.1319999992847442,29.399999618530273
9445,Band,32.6677777777778,71.5516666666667,Early,2020-06-01,3.0,Panama,Punjab,Tue Feb  1 16:04:44 2022,0.1439999938011169,24.20199966430664
9452,Band,32.6236111111111,70.585,Early,2020-06-07,117.0,Panama,"Lakki Marwat, KPK",Tue Feb  1 16:04:44 2022,0.1420000046491623,25.60849952697754
9519,Band,28.05305555600006,66.40888888900008,Middle,2020-05-20,100.0,Panama,Mughli  Noghey Circl,Tue Feb  1 16:04:44 2022,0.0179999992251396,17.735000610351562
9520,Swarm,32.22305555600008,71.86250000000007,Late,2020-05-28,1.0,Panama,Adhi Sargil Tehsil N,Tue Feb  1 16:04:44 2022,0.0740000009536743,27.202499389648438
9539,Swarm,25.7947222222222,68.5805555555555,Middle,2020-06-15,13.0,Panama,SindhUC  MIR HASSAN,Tue Feb  1 16:04:44 2022,0.1280000060796737,28.682498931884766
9549,Band,32.9727777777778,71.3902777777778,Middle,2020-06-15,1.0,Panama,Chopri,Tue Feb  1 16:04:44 2022,0.0260000005364418,30.695999145507812
9572,Band,31.883888889000048,71.92055555600007,Middle,2020-05-20,6.0,Panama,Dhamak road Noor Pur,Tue Feb  1 16:04:44 2022,0.1140000000596046,21.982500076293945
9581,Band,31.48833333300007,71.94250000000005,Middle,2020-04-20,25.0,Panama,Punjab,Tue Feb  1 16:04:44 2022,0.0299999993294477,20.754499435424805
9597,Band,30.67694444400007,73.46777777800008,Late,2020-05-21,2.0,Panama,pippli phard depalpu,Tue Feb  1 16:04:44 2022,0.1500000059604644,24.937000274658203
9598,Band,31.87694444400006,71.90388888900003,Middle,2020-05-18,343.0,Panama,Noorpur Thal Distric,Tue Feb  1 16:04:44 2022,0.1400000005960464,20.88249969482422
9619,Swarm,26.9577777777778,67.8766666666667,Early,2020-06-01,15.0,Panama,Niar  pir musafar u,Tue Feb  1 16:04:44 2022,0.1209999993443489,29.67150115966797
9621,Swarm,31.320277778000047,71.21361111100003,Middle,2020-05-12,12.0,Panama,217/TDa,Tue Feb  1 16:04:44 2022,0.0710000023245811,22.806499481201172
9622,Swarm,32.22916666700007,71.65944444400003,Late,2020-05-27,10.0,Panama,locust,Tue Feb  1 16:04:44 2022,0.0860000029206276,24.995500564575195
9654,Band,32.559444444000064,70.59472222200003,Early,2020-05-08,532.0,Panama,lakki marwat behram,Tue Feb  1 16:04:44 2022,0.1410000026226043,23.722000122070312
9661,Swarm,27.7819444444444,69.1663888888889,Early,2020-06-09,350.0,Panama,bhilni wazir malano,Tue Feb  1 16:04:44 2022,0.1289999932050705,31.1304988861084
9663,Band,31.530833333000032,71.90916666700008,Middle,2020-04-20,20.0,Panama,Punjab,Tue Feb  1 16:04:44 2022,0.0289999991655349,20.049999237060547
9741,Band,28.84916666700008,69.85694444400008,Late,2020-04-22,108.0,Panama,Punjab,Tue Feb  1 16:04:44 2022,0.0160000007599592,24.708499908447266
9780,Band,24.8783333333333,70.9491666666667,Late,2020-07-21,90.0,Panama,Post Chuttal,Tue Feb  1 16:04:44 2022,0.0860000029206276,26.78499984741211
9795,Swarm,31.196944444000053,71.88666666700004,Late,2020-05-21,1.0,Panama,sata thal,Tue Feb  1 16:04:44 2022,0.0430000014603138,24.31100082397461
9878,Swarm,15.8494444444444,38.9375,Late,2020-11-28,150.0,Eritrea,Abudebas,Tue Feb  1 16:04:44 2022,0.1319999992847442,23.675500869750977
9922,Swarm,15.533611111000027,39.25305555600005,Late,2020-02-26,1000.0,Eritrea,Yangus{[2]}- Near ma,Tue Feb  1 16:04:44 2022,0.3869999945163727,19.590999603271484
9956,Swarm,14.6511111111111,39.2422222222222,Late,2020-10-20,150.0,Eritrea,Tserona,Tue Feb  1 16:04:44 2022,0.1870000064373016,14.740999221801758
10020,Swarm,15.151944444000035,39.66722222200008,Late,2019-11-30,300.0,Eritrea,Rawda,Tue Feb  1 16:04:44 2022,0.19200000166893,25.177000045776367
10054,Band,17.023611111000037,38.808055556000056,Early,2020-01-07,400.0,Eritrea,Kafal,Tue Feb  1 16:04:44 2022,0.0590000003576278,19.98499870300293
10061,Band,17.74305555600006,38.39694444400004,Middle,2019-02-14,5.0,Eritrea,Karora,Tue Feb  1 16:04:44 2022,0.1840000003576278,23.22300148010254
10075,Swarm,14.6586111111111,39.1566666666667,Late,2020-10-22,500.0,Eritrea,Mhrad chele,Tue Feb  1 16:04:44 2022,0.1280000060796737,16.346500396728516
10106,Swarm,16.2197222222222,38.7016666666667,Middle,2020-09-18,500.0,Eritrea,mehyae,Tue Feb  1 16:04:44 2022,0.0080000003799796,25.305500030517578
10124,Swarm,15.8133333333333,39.1433333333333,Early,2020-12-02,200.0,Eritrea,ebud,Tue Feb  1 16:04:44 2022,0.3199999928474426,23.312999725341797
10143,Band,16.072500000000048,39.03138888900003,Middle,2019-02-15,1000.0,Eritrea,Jemahir,Tue Feb  1 16:04:44 2022,0.0109999999403953,24.591999053955078
10176,Band,16.880833333000055,38.99750000000006,Middle,2019-02-13,5.0,Eritrea,derbabo,Tue Feb  1 16:04:44 2022,0.0,21.233999252319336
10190,Swarm,14.7580555555556,38.8419444444444,Early,2020-11-05,700.0,Eritrea,Knehayela,Tue Feb  1 16:04:44 2022,0.1930000036954879,14.64900016784668
10201,Swarm,15.725,38.4325,Early,2020-11-06,5.0,Eritrea,Berona,Tue Feb  1 16:04:44 2022,0.096000000834465,19.026498794555664
10216,Swarm,15.5466666666667,38.8441666666667,Early,2020-11-06,50.0,Eritrea,Guritat,Tue Feb  1 16:04:44 2022,0.2049999982118606,10.628499984741211
10246,Swarm,14.6788888888889,39.4908333333333,Late,2020-10-20,200.0,Eritrea,Senafe,Tue Feb  1 16:04:44 2022,0.1389999985694885,11.057499885559082
10327,Swarm,16.7733333333333,38.4816666666667,Middle,2020-11-12,500.0,Eritrea,Anqer Tsaeda,Tue Feb  1 16:04:44 2022,0.0829999968409538,16.340499877929688
10523,Band,9.76833333333333,44.2930555555556,Early,2021-06-04,20.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.0260000005364418,22.93349838256836
10525,Band,10.476666667000076,45.29333333300008,Early,2020-03-05,60.0,Somalia,Guubali,Tue Feb  1 16:04:44 2022,0.0109999999403953,20.873498916625977
10528,Band,10.3058333333333,43.4730555555556,Middle,2021-06-15,11.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.025000000372529,26.835498809814453
10530,Swarm,9.995,48.3913888888889,Middle,2021-12-17,400.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0260000005364418,18.531999588012695
10534,Band,9.76083333333333,48.3091666666667,Early,2021-06-08,80.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0109999999403953,24.26300048828125
10538,Band,9.67777777777778,44.2938888888889,Early,2021-06-03,20.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.0199999995529651,22.172500610351562
10542,Swarm,10.0044444444444,48.8363888888889,Early,2020-11-30,500.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0560000017285347,16.317501068115234
10543,Swarm,9.53416666666667,45.5325,Early,2020-06-30,50.0,Somalia,Togdheer,Tue Feb  1 16:04:44 2022,0.025000000372529,23.762500762939453
10545,Band,9.93083333333333,44.6783333333333,Early,2021-06-05,400.0,Somalia,Mandheera,Tue Feb  1 16:04:44 2022,0.0270000007003545,24.66200065612793
10547,Swarm,8.500000000000057,48.200000000000045,Late,2020-01-29,100.0,Somalia,Goolada Buurowadal,Tue Feb  1 16:04:44 2022,0.0240000002086162,17.329999923706055
10548,Band,10.0297222222222,48.305,Late,2021-11-20,35.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.025000000372529,16.100000381469727
10549,Band,10.0769444444444,48.2816666666667,Early,2021-11-03,55.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0230000000447034,17.452499389648438
10550,Band,10.4097222222222,48.9586111111111,Middle,2021-12-18,80.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.025000000372529,18.182998657226562
10553,Band,6.98611111111111,47.4705555555556,Late,2020-11-22,100.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.0280000008642673,21.745500564575195
10554,Band,6.43305555555556,47.4894444444444,Middle,2020-11-13,3.0,Somalia,docol mudug,Tue Feb  1 16:04:44 2022,0.0359999984502792,22.95199966430664
10558,Band,9.78527777777778,44.6994444444444,Middle,2021-06-11,100.0,Somalia,Dacawaley Woqooyi Ga,Tue Feb  1 16:04:44 2022,0.0260000005364418,20.386499404907227
10560,Band,9.50666666666667,44.0755555555556,Late,2020-06-23,50.0,Somalia,Egal International A,Tue Feb  1 16:04:44 2022,0.0260000005364418,21.55299949645996
10562,Swarm,9.94388888888889,48.8927777777778,Early,2020-11-30,337.0,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.0359999984502792,16.84549903869629
10567,Band,9.90694444444445,44.7141666666667,Early,2021-06-06,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0820000022649765,23.825000762939453
10571,Swarm,9.70777777777778,43.3377777777778,Middle,2020-11-11,108.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.1230000033974647,15.050000190734863
10573,Swarm,9.60472222222222,49.1494444444444,Early,2021-10-05,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0829999968409538,21.50950050354004
10574,Band,10.2511111111111,49.0638888888889,Middle,2021-11-15,55.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.025000000372529,16.47249984741211
10577,Swarm,10.4708333333333,48.9508333333333,Late,2021-12-20,95.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0270000007003545,18.752500534057617
10578,Swarm,10.8172222222222,49.2727777777778,Early,2020-12-08,200.0,Somalia,BarikalabaydhSarmaan,Tue Feb  1 16:04:44 2022,0.0860000029206276,16.334999084472656
10579,Band,9.94611111111111,44.5994444444444,Early,2021-06-03,30.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.0270000007003545,24.523000717163086
10581,Band,10.395,44.1525,Middle,2021-06-10,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0199999995529651,34.570499420166016
10585,Band,10.2977777777778,43.5166666666667,Early,2021-06-07,15.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.0260000005364418,27.52750015258789
10586,Band,6.09694444444444,46.7533333333333,Middle,2020-06-13,7.0,Somalia,Galgadud Adado Ceels,Tue Feb  1 16:04:44 2022,0.0820000022649765,25.5935001373291
10589,Band,9.50194444444444,45.4480555555556,Early,2020-06-30,214.0,Somalia,kabadheer 2,Tue Feb  1 16:04:44 2022,0.0260000005364418,23.54949951171875
10594,Band,9.74166666666667,48.2638888888889,Early,2021-06-02,10.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0120000001043081,22.600000381469727
10595,Band,9.94194444444445,43.2075,Late,2020-06-20,50.0,Somalia,madxtoyada/borama,Tue Feb  1 16:04:44 2022,0.0829999968409538,20.664501190185547
10596,Swarm,9.93416666666667,44.2177777777778,Early,2021-08-03,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0549999997019767,21.57000160217285
10597,Band,9.86083333333333,48.3183333333333,Middle,2021-11-19,55.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0189999993890523,15.300000190734863
10598,Swarm,4.12444444444444,43.8858333333333,Early,2020-12-06,1.0,Somalia,hudur bakool,Tue Feb  1 16:04:44 2022,0.0829999968409538,22.182498931884766
10600,Swarm,9.73333333333333,43.6333333333333,Middle,2020-08-12,1000.0,Somalia,Gebiley Swarm very d,Tue Feb  1 16:04:44 2022,0.210999995470047,18.0310001373291
10602,Band,10.7855555555556,43.5166666666667,Middle,2021-06-11,100.0,Somalia,Karuure Awdal Region,Tue Feb  1 16:04:44 2022,0.0230000000447034,32.04750061035156
10605,Band,9.76666666666667,44.2822222222222,Early,2021-06-04,20.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.0260000005364418,22.796998977661133
10606,Band,9.74972222222222,48.2930555555556,Middle,2021-06-11,2.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0109999999403953,22.806499481201172
10607,Band,10.3011111111111,43.5130555555556,Early,2021-06-08,15.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.025000000372529,27.319000244140625
10608,Band,10.3997222222222,44.2258333333333,Early,2021-06-09,226240.0,Somalia,Dooxa fuguxo village,Tue Feb  1 16:04:44 2022,0.0299999993294477,33.53499984741211
10612,Swarm,10.2422222222222,48.3425,Late,2020-11-26,50.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.2610000073909759,16.486499786376953
10616,Band,9.7675,48.3108333333333,Middle,2021-06-16,3.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0109999999403953,23.85650062561035
10622,Swarm,10.385,44.2430555555556,Middle,2021-07-18,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0240000002086162,31.246000289916992
10625,Swarm,10.3397222222222,42.8252777777778,Middle,2021-03-16,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0240000002086162,20.0939998626709
10627,Swarm,9.54527777777778,43.4777777777778,Middle,2020-11-15,550.4,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.1369999945163726,13.133499145507812
10634,Band,10.2591666666667,44.3863888888889,Early,2021-06-06,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0240000002086162,31.08799934387207
10635,Band,9.95972222222222,44.6005555555556,Early,2021-06-03,5.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.0270000007003545,24.691999435424805
10637,Swarm,8.23777777777778,48.7105555555556,Early,2021-03-31,100.0,Somalia,Garowe Nugaal region,Tue Feb  1 16:04:44 2022,0.0240000002086162,19.079999923706055
10638,Band,10.5386111111111,43.9247222222222,Early,2021-06-06,100.0,Somalia,Kalawle Awdal Region,Tue Feb  1 16:04:44 2022,0.0260000005364418,29.60849952697754
10639,Swarm,9.383055556000045,45.07805555600004,Late,2020-05-25,100.0,Somalia,dhaam khasaaray,Tue Feb  1 16:04:44 2022,0.0280000008642673,24.006999969482422
10641,Swarm,10.1930555555556,43.395,Late,2021-06-21,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0810000002384185,25.29599952697754
10642,Band,10.38,43.2627777777778,Late,2021-06-20,25.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.025000000372529,26.965999603271484
10643,Swarm,10.4072222222222,48.9941666666667,Late,2021-12-23,65.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0270000007003545,15.45199966430664
10648,Band,10.7516666666667,49.0402777777778,Middle,2021-03-11,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0219999998807907,18.604999542236328
10652,Swarm,9.95277777777778,44.5963888888889,Middle,2021-06-18,100.0,Somalia,Dhooxa Guban Woqooyi,Tue Feb  1 16:04:44 2022,0.025000000372529,25.77050018310547
10654,Band,9.83222222222222,44.5291666666667,Middle,2021-06-18,100.0,Somalia,Daarbuduq Woqooyi Ga,Tue Feb  1 16:04:44 2022,0.0240000002086162,23.91349983215332
10655,Swarm,10.4575,49.5375,Late,2021-08-28,100.0,Somalia,Meeladeen Bari Regio,Tue Feb  1 16:04:44 2022,0.0070000002160668,29.652000427246094
10656,Swarm,9.68416666666667,43.4775,Middle,2020-10-14,5.5,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.1129999980330467,15.425999641418457
10658,Band,10.472777778000022,45.27805555600003,Early,2020-03-01,20.0,Somalia,Waraabaley,Tue Feb  1 16:04:44 2022,0.0109999999403953,20.735498428344727
10659,Band,10.2713888888889,43.3041666666667,Middle,2021-06-19,31.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.0810000002384185,26.086999893188477
10660,Band,10.0836111111111,48.3288888888889,Late,2021-11-22,100.0,Somalia,Ceelbuh Sanag Region,Tue Feb  1 16:04:44 2022,0.025000000372529,14.865499496459961
10661,Band,10.0994444444444,48.2658333333333,Early,2021-11-08,65.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0230000000447034,15.619999885559082
10662,Swarm,10.4391666666667,48.9233333333333,Late,2021-12-22,65.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0309999994933605,16.91400146484375
10663,Band,10.7138888888889,49.1294444444444,Middle,2021-02-15,30.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0240000002086162,15.782500267028809
10672,Band,9.462222222000037,44.911111111000025,Middle,2020-05-16,20.0,Somalia,Galooley/ Odweyne/ S,Tue Feb  1 16:04:44 2022,0.1260000020265579,21.38949966430664
10673,Band,10.366111111000066,43.23138888900007,Middle,2020-05-15,50.0,Somalia,Carmooley,Tue Feb  1 16:04:44 2022,0.0320000015199184,24.015501022338867
10675,Band,10.2844444444444,43.7258333333333,Early,2021-06-08,61.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.0810000002384185,30.221500396728516
10677,Swarm,10.2430555555556,50.2255555555556,Middle,2020-12-12,60.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0260000005364418,17.01300048828125
10678,Band,9.93277777777778,44.6775,Early,2021-06-05,80.0,Somalia,cabdaal,Tue Feb  1 16:04:44 2022,0.0270000007003545,24.681499481201172
10679,Band,7.16888888888889,47.5841666666667,Early,2021-01-05,952.63,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.025000000372529,20.065500259399414
10680,Band,10.7163888888889,49.3694444444444,Early,2021-01-01,20.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.0189999993890523,16.142000198364258
10681,Band,10.5536111111111,43.6383333333333,Early,2021-06-06,100.0,Somalia,Caro weyne Awdal Reg,Tue Feb  1 16:04:44 2022,0.025000000372529,28.39349937438965
10684,Swarm,9.65416666666667,43.6461111111111,Middle,2020-10-16,44.5154,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.1089999973773956,16.868499755859375
10686,Band,10.425277778000066,42.81638888900005,Middle,2020-05-17,15.0,Somalia,"Habaas, Awdal, Somal",Tue Feb  1 16:04:44 2022,0.0120000001043081,24.630001068115234
10690,Swarm,9.99777777777778,48.8369444444444,Late,2021-10-23,50.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.025000000372529,15.893499374389648
10693,Band,10.7161111111111,49.1391666666667,Early,2021-02-04,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.025000000372529,14.32800006866455
10694,Swarm,10.0363888888889,48.9388888888889,Early,2020-11-30,20.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0590000003576278,16.632999420166016
10697,Swarm,10.0777777777778,43.2661111111111,Late,2020-08-25,95.37,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.2090000063180923,22.234498977661133
10698,Band,10.0936111111111,44.5477777777778,Middle,2021-06-12,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0260000005364418,26.620500564575195
10699,Band,9.74416666666667,48.3033333333333,Middle,2021-06-18,11.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0109999999403953,23.562999725341797
10702,Swarm,7.48777777777778,49.5016666666667,Late,2020-10-26,59.03,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.0350000001490116,21.10650062561035
10703,Swarm,9.9775,43.7405555555556,Middle,2021-07-12,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0280000008642673,22.388999938964844
10704,Swarm,9.68555555555556,49.9630555555556,Early,2021-10-01,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0240000002086162,23.196500778198242
10705,Swarm,10.7594444444444,43.1672222222222,Early,2021-03-08,90.0,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.0240000002086162,20.34749984741211
10709,Band,10.2277777777778,49.0241666666667,Middle,2021-12-10,5000.0,Somalia,Dalwayn Bari State,Tue Feb  1 16:04:44 2022,0.025000000372529,15.610000610351562
10714,Swarm,4.12277777777778,43.8888888888889,Early,2021-01-04,100.0,Somalia,Xuddur,Tue Feb  1 16:04:44 2022,0.0810000002384185,21.588998794555664
10719,Swarm,10.4883333333333,49.6130555555556,Late,2021-03-22,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0080000003799796,18.6195011138916
10720,Band,9.19,44.1547222222222,Middle,2020-06-10,50.0,Somalia,qoolcadey,Tue Feb  1 16:04:44 2022,0.0280000008642673,20.963001251220703
10721,Band,9.38527777777778,46.5844444444444,Middle,2020-12-18,20.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0209999997168779,19.959501266479492
10722,Band,10.1055555555556,48.325,Middle,2021-11-12,65.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.025000000372529,17.40049934387207
10725,Band,10.7033333333333,49.0952777777778,Middle,2021-02-13,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.025000000372529,14.472000122070312
10727,Band,10.6880555555556,49.1336111111111,Late,2021-01-27,20.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0260000005364418,16.850000381469727
10733,Swarm,10.3758333333333,44.6125,Middle,2021-07-16,100.0,Somalia,East of Geeri Villag,Tue Feb  1 16:04:44 2022,0.0299999993294477,32.49300003051758
10734,Swarm,10.1425,43.2075,Middle,2021-07-11,100.0,Somalia,NE of Caadad Village,Tue Feb  1 16:04:44 2022,0.0860000029206276,20.431499481201172
10735,Band,10.438888889000054,45.444444444000055,Early,2020-03-04,40.0,Somalia,Beeyo dhaadher1,Tue Feb  1 16:04:44 2022,0.0109999999403953,21.444499969482422
10737,Swarm,10.4297222222222,42.8397222222222,Middle,2021-03-14,250.0,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.0199999995529651,19.613500595092773
10738,Band,10.337500000000034,43.23222222200008,Middle,2020-05-15,20.0,Somalia,cilaan,Tue Feb  1 16:04:44 2022,0.0320000015199184,23.0
10740,Swarm,6.141111111000043,46.96194444400004,Early,2020-05-09,1.0,Somalia,Galgadud Adado ( Had,Tue Feb  1 16:04:44 2022,0.3070000112056732,24.863000869750977
10745,Band,10.5713888888889,43.6311111111111,Early,2021-06-07,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.025000000372529,30.230499267578125
10746,Band,9.89027777777778,44.6341666666667,Middle,2021-06-10,30.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.0810000002384185,23.64900016784668
10749,Band,6.69416666666667,47.3797222222222,Early,2020-06-09,5.0,Somalia,mudug Galkacyo el aq,Tue Feb  1 16:04:44 2022,0.0230000000447034,26.58249855041504
10754,Swarm,10.6347222222222,49.8247222222222,Late,2021-03-21,11.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0189999993890523,19.5314998626709
10755,Swarm,9.50916666666667,45.4988888888889,Late,2020-06-28,63.0,Somalia,Burco,Tue Feb  1 16:04:44 2022,0.025000000372529,23.710500717163086
10757,Swarm,9.76527777777778,48.8238888888889,Late,2020-11-23,1700.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.0640000030398368,19.113000869750977
10758,Swarm,9.53222222222222,44.3741666666667,Late,2020-08-25,73.11,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.0289999991655349,21.503999710083008
10765,Band,10.392222222000044,42.82027777800005,Middle,2020-05-20,20.0,Somalia,"Dudub Area, Awdal, S",Tue Feb  1 16:04:44 2022,0.0199999995529651,24.57349967956543
10767,Band,10.4211111111111,48.9680555555556,Middle,2021-11-19,100.0,Somalia,Jurile,Tue Feb  1 16:04:44 2022,0.0199999995529651,14.978500366210938
10772,Band,10.0152777777778,44.5527777777778,Early,2021-05-31,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0260000005364418,27.114500045776367
10775,Swarm,10.0155555555556,43.9883333333333,Middle,2021-07-16,100.0,Somalia,Badhi Gaduud Woqooyi,Tue Feb  1 16:04:44 2022,0.152999997138977,24.45400047302246
10776,Band,9.77055555555556,48.2722222222222,Middle,2021-06-11,1.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0109999999403953,22.799999237060547
10786,Band,11.2469444444444,49.0380555555556,Middle,2021-02-10,25.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0179999992251396,22.293498992919922
10789,Band,10.6458333333333,48.9975,Early,2021-03-01,25.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0230000000447034,17.351999282836914
10798,Band,9.702222222000046,44.67750000000007,Middle,2020-05-16,100.0,Somalia,maroodijeex/cadadlay,Tue Feb  1 16:04:44 2022,0.0270000007003545,21.058000564575195
10801,Band,10.3875,49.0725,Early,2021-12-04,100.0,Somalia,Jurile,Tue Feb  1 16:04:44 2022,0.0230000000447034,15.170999526977539
10803,Swarm,10.3852777777778,49.1177777777778,Late,2021-12-27,70.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0240000002086162,16.583999633789062
10808,Swarm,10.0308333333333,43.7555555555556,Early,2021-07-05,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.025000000372529,22.4635009765625
10810,Band,10.6175,43.9,Early,2021-06-07,100.0,Somalia,Beeyo Liiban Awdal R,Tue Feb  1 16:04:44 2022,0.0260000005364418,29.243499755859375
10812,Band,9.62472222222222,48.7666666666667,Early,2021-11-03,45.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0270000007003545,17.067501068115234
10818,Band,9.80138888888889,48.2436111111111,Middle,2021-06-19,5.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0120000001043081,24.10449981689453
10819,Swarm,10.0119444444444,43.665,Early,2021-07-06,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.1299999952316284,21.250499725341797
10820,Swarm,9.925,45.1972222222222,Middle,2020-07-14,200.0,Somalia,Dubur,Tue Feb  1 16:04:44 2022,0.0829999968409538,20.072999954223633
10822,Band,10.4147222222222,49.0766666666667,Early,2021-12-08,66.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0230000000447034,14.73449993133545
10824,Band,9.90277777777778,44.2969444444444,Middle,2021-05-18,222.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.0189999993890523,22.997499465942383
10827,Swarm,9.82694444444444,44.0158333333333,Early,2021-07-04,20.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.025000000372529,23.710500717163086
10830,Band,11.2161111111111,49.1925,Late,2020-12-29,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0320000015199184,22.64550018310547
10831,Band,9.62444444444444,48.7655555555556,Early,2021-11-05,50.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0260000005364418,18.017499923706055
10832,Band,10.4105555555556,49.0716666666667,Early,2021-12-05,70.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.0230000000447034,16.71500015258789
